end_station_name,return_count_dry,return_count_rainy,return_share_dry,return_share_rainy,total_return_count,rainy_minus_dry_share,rainy_dry_share_ratio,end_lat,end_lng
Albany Ave & Bloomingdale Ave,741.0,367.0,0.000860874141594627,0.0010593128609817839,1108.0,0.00019843871938715683,1.2305081303887835,41.91402671273,-87.70512646200001
Damen Ave & Chicago Ave,2312.0,997.0,0.0026860202636528716,0.0028777518321494236,3309.0,0.00019173156849655202,1.0713812549033233,41.89569719911461,-87.67713042376089
Clark St & Leland Ave,1818.0,798.0,0.0021121041692564535,0.002303356030145677,2616.0,0.00019125186088922354,1.0905503493259059,41.967087841502305,-87.66729089029786
Clark St & Schiller St,3332.0,1406.0,0.0038710292034997264,0.004058293957875717,4738.0,0.00018726475437599085,1.0483759476241463,41.907993,-87.631501
Michigan Ave & Madison St,1540.0,684.0,0.0017891311444746634,0.0019743051686962948,2224.0,0.0001851740242216314,1.1034993557035462,41.882134,-87.625125
Wabash Ave & Roosevelt Rd,3608.0,1516.0,0.00419167868134064,0.0043757991750637175,5124.0,0.00018412049372307747,1.0439252299126516,41.867227,-87.625961
Michigan Ave & Ida B Wells Dr,1504.0,669.0,0.0017473072995388922,0.0019310090027161127,2173.0,0.00018370170317722053,1.1051341101199477,41.876203,-87.624464
Greenview Ave & Fullerton Ave,1597.0,706.0,0.0018553522322896348,0.0020378062121338947,2303.0,0.00018245397984425994,1.0983392146944972,41.92533,-87.6658
Indiana Ave & Roosevelt Rd,4934.0,2049.0,0.005732190303141552,0.005914256272892848,6983.0,0.0001820659697512961,1.031762019116758,41.86788801019692,-87.6230410031074
Michigan Ave & Pearson St,1663.0,730.0,0.0019320292813385488,0.0021070800777021857,2393.0,0.00017505079636363687,1.090604582161289,41.89766,-87.62351
Ravenswood Ave & Irving Park Rd,1026.0,473.0,0.0011919795806694835,0.0013652724339084025,1499.0,0.000173292853238919,1.1453822789139634,41.95469,-87.67393
Blue Island Ave & 18th St,1049.0,482.0,0.0012187003704895597,0.0013912501334965117,1531.0,0.00017254976300695203,1.1415849421237934,41.857556,-87.661535
Wood St & Chicago Ave,1240.0,558.0,0.0014405991033432355,0.0016106173744627667,1798.0,0.0001700182711195312,1.1180190607545881,41.895634,-87.672069
Rush St & Cedar St,3140.0,1322.0,0.0036479686971756125,0.003815835428386698,4462.0,0.00016786673121108563,1.0460164818093347,41.90230870122,-87.627690528
Orleans St & Merchandise Mart Plaza,2151.0,923.0,0.002498974734912338,0.0026641574133138596,3074.0,0.00016518267840152142,1.0661001529922083,41.888243,-87.63638999999999
Mies van der Rohe Way & Chestnut St,2929.0,1236.0,0.0034028344949131747,0.003567604076766989,4165.0,0.0001647695818538142,1.0484212598875629,41.8985866514,-87.6219152258
Wentworth Ave & 24th St,469.0,245.0,0.0005448717576354657,0.0007071707110096377,714.0,0.000162298953374172,1.2978657881125968,41.85008369347577,-87.6321405172348
Racine Ave & 18th St,1060.0,482.0,0.0012314798786643788,0.0013912501334965117,1542.0,0.00015977025483213288,1.1297383155517722,41.8583996,-87.6564226
Humboldt Blvd & Armitage Ave,1028.0,468.0,0.0011943031276103599,0.0013508403785816754,1496.0,0.00015653725097131556,1.1310698400452868,41.91751339399,-87.70180895549998
Aberdeen St & Randolph St,1779.0,770.0,0.002066795003909368,0.0022225365203160045,2549.0,0.00015574151640663668,1.075354082411641,41.88411416441933,-87.65426402007539
McClurg Ct & Ohio St,4704.0,1947.0,0.00546498240494079,0.005619842344227611,6651.0,0.00015485993928682044,1.028336762952805,41.892592119709725,-87.61728912591934
LaSalle St & Washington St,620.0,302.0,0.0007202995516716178,0.000871696141734329,922.0,0.0001513965900627112,1.2101853034977714,41.88282761288388,-87.63241016237205
Washtenaw Ave & Ogden Ave,57.0,75.0,6.62210878149713e-05,0.0002164808299009095,132.0,0.0001502597420859382,3.2690275562705513,41.86193049278259,-87.69345045089722
May St & Taylor St,1451.0,636.0,0.0016857333056056732,0.0018357574375597126,2087.0,0.0001500241319540394,1.0889963094748414,41.86941940540373,-87.65523116767652
Sheffield/Newport Corral,292.0,169.0,0.0003392378533679232,0.0004878034700433828,461.0,0.00014856561667545958,1.437938093471658,41.9446132,-87.6542018
Sedgwick St & North Ave,2250.0,956.0,0.0026139903084857097,0.0027594089784702598,3206.0,0.00014541866998455007,1.0556308926936684,41.910983,-87.638525
Ashland Ave & Wrightwood Ave,1038.0,468.0,0.0012059208623147407,0.0013508403785816754,1506.0,0.00014491951626693467,1.120173222491186,41.92882999871071,-87.6685067415486
Aberdeen St & Carroll Ave,755.0,354.0,0.0008771389701807603,0.0010217895171322929,1109.0,0.00014465054695153253,1.1649115897907638,41.88819,-87.65459
Canal St & Monroe St,445.0,229.0,0.0005169891943449514,0.0006609881339641104,674.0,0.00014399893961915895,1.2785332124173299,41.8829056,-87.6397409
St. Clair St & Erie St,2839.0,1191.0,0.0032982748825737466,0.003437715578826443,4030.0,0.00013944069625269635,1.0422768443929822,41.89434700980045,-87.62280048612229
N Southport Ave & W Newport Ave,412.0,214.0,0.0004786506698204944,0.0006176919679839284,626.0,0.00013904129816343406,1.2904853506843041,41.944018882992054,-87.66397501880483
Albany Ave & 16th St,18.0,54.0,2.0911922467885678e-05,0.00015586619752865484,72.0,0.00013495427506076915,7.453152363951417,41.85936,-87.70302
Ashland Ave & Grand Ave,856.0,391.0,0.0009944780906950077,0.0011285867265500749,1247.0,0.00013410863585506714,1.134853147853861,41.891072,-87.666611
Logan Blvd & Elston Ave,899.0,408.0,0.0010444343499238457,0.0011776557146609477,1307.0,0.00013322136473710206,1.127553481167423,41.929465,-87.684158
Lakeview Ave & Fullerton Pkwy,3632.0,1508.0,0.004219561244631154,0.004352707886540953,5140.0,0.0001331466419097994,1.0315546102156004,41.925858,-87.638973
Lincoln Ave & Addison St,820.0,376.0,0.0009526542457592364,0.001085290560569893,1196.0,0.0001326363148106567,1.1392280317576478,41.946176,-87.673308
Green St & Madison St,3387.0,1409.0,0.003934926744373821,0.004066953191071753,4796.0,0.00013202644669793161,1.033552444993864,41.88185932803824,-87.64926373958588
Damen Ave & Sunnyside Ave,792.0,364.0,0.0009201245885869698,0.0010506536277857476,1156.0,0.0001305290391987778,1.1418600252159383,41.96325,-87.679258
Wells St & Huron St,4283.0,1769.0,0.004975875773886353,0.005106061174596119,6052.0,0.00013018540070976626,1.026163308824886,41.89478399980203,-87.6343724037867
Damen Ave & Madison St,409.0,209.0,0.0004751653494091801,0.0006032599126572012,618.0,0.00012809456324802112,1.2695783558900864,41.88137,-87.67493
Hampden Ct & Diversey Ave,489.0,241.0,0.0005681072270442276,0.0006956250667482559,730.0,0.00012751783970402827,1.2244604700894446,41.9325593,-87.6423847
Walsh Park,1154.0,508.0,0.0013406865848855595,0.0014662968211954937,1662.0,0.00012561023630993425,1.093690907356807,41.91461,-87.667968
Southport Ave & Irving Park Rd,1525.0,657.0,0.001771704542418092,0.0018963720699319672,2182.0,0.0001246675275138752,1.0703658280279036,41.954177,-87.664358
Larrabee St & Kingsbury St,1821.0,776.0,0.0021155894896677675,0.002239854986708077,2597.0,0.00012426549704030966,1.0587379729901434,41.897764,-87.642884
Damen Ave & Melrose Ave,870.0,393.0,0.001010742919281141,0.001134359548680766,1263.0,0.00012361662939962487,1.1223026199232968,41.9406,-87.6785
Wilton Ave & Diversey Pkwy,2056.0,870.0,0.0023886062552207197,0.0025111776268505505,2926.0,0.00012257137162983078,1.0513149959508536,41.93241798951903,-87.65270499568871
Western Ave & Walton St,1098.0,484.0,0.0012756272705410263,0.0013970229556272027,1582.0,0.00012139568508617643,1.0951654082068043,41.89841768945,-87.6865960164
Clark St & Drummond Pl,3367.0,1397.0,0.0039116912749650595,0.004032316258287608,4764.0,0.00012062498332254812,1.030837032885882,41.931248,-87.644336
Ravenswood Ave & Lawrence Ave,2571.0,1076.0,0.0029869195924963374,0.003105778306311715,3647.0,0.0001188587138153778,1.0397930611593664,41.968445,-87.674226
Ellis Ave & 53rd St,1019.0,451.0,0.001183847166376417,0.0013017713904708026,1470.0,0.00011792422409438556,1.0996109361349387,41.79933626261,-87.6009581145
Sheffield Ave & Kingsbury St,2398.0,1006.0,0.0027859327821105474,0.0029037295317375328,3404.0,0.00011779674962698536,1.042282681082874,41.91052201283299,-87.653106010569
Damen Ave & Division St,1805.0,767.0,0.0020970011141407583,0.002213877287119968,2572.0,0.00011687617297920965,1.0557348856212763,41.903266,-87.678435
Wood St & Hubbard St,593.0,279.0,0.0006889316679697892,0.0008053086872313834,872.0,0.00011637701926159414,1.1689236476541964,41.889715,-87.671966
Damen Ave & Grand Ave,822.0,370.0,0.0009549777927001126,0.0010679720941778202,1192.0,0.00011299430147770765,1.1183212678034733,41.89239445296271,-87.67688512802124
Laflin St & Cullerton St,480.0,232.0,0.0005576512658102847,0.0006696473671601468,712.0,0.00011199610134986205,1.2008350153246996,41.85491457576575,-87.66355991363525
Field Blvd & South Water St,2900.0,1206.0,0.0033691430642704702,0.003481011744806625,4106.0,0.00011186868053615455,1.0332038875162728,41.88634906269,-87.6175165471
Stave St & Armitage Ave,841.0,377.0,0.0009770514886384364,0.0010881769716352384,1218.0,0.00011112548299680195,1.1137354280235854,41.917741,-87.691392
Elston Ave & Cortland St,1488.0,637.0,0.0017287189240118826,0.001838643848625058,2125.0,0.00010992492461317548,1.0635874690204703,41.916433431898604,-87.66674637967343
Eckhart Park,1235.0,535.0,0.001434790235991045,0.0015442299199598213,1770.0,0.00010943968396877617,1.0762756847292725,41.89637337,-87.66098386
Halsted St & Fulton St,2326.0,974.0,0.0027022850922390046,0.002811364377646478,3300.0,0.00010907928540747347,1.0403655577848512,41.88685835666811,-87.64802209919087
Richmond St & Diversey Ave,625.0,289.0,0.0007261084190238082,0.000834172797884838,914.0,0.00010806437886102973,1.1488265763117533,41.93190196886,-87.7011951301
Canal St & Adams St,1219.0,528.0,0.0014162018604640355,0.0015240250425024029,1747.0,0.0001078231820383674,1.0761354076089338,41.879255,-87.639904
Elston Ave & Wabansia Ave,476.0,228.0,0.0005530041719285323,0.000658101722898765,704.0,0.00010509755097023261,1.1900480434996996,41.912919,-87.664169
Wentworth Ave & 35th St,386.0,191.0,0.00044844455958910394,0.0005513045134809829,577.0,0.00010285995389187891,1.2293699908326132,41.830777,-87.632504
Damen Ave & Foster Ave,1070.0,466.0,0.0012430976133687597,0.0013450675564509844,1536.0,0.00010196994308222466,1.0820288446834392,41.9758109755749,-87.67950989857908
Leavitt St & Belmont Ave,879.0,389.0,0.0010211988805150839,0.001122813904419384,1268.0,0.00010161502390430019,1.0995055187952494,41.939354,-87.683282
Michigan Ave & 18th St,1688.0,714.0,0.001961073618099501,0.0020608975006566584,2402.0,9.982388255715732e-05,1.0509026437014914,41.857926,-87.62433600000001
Franklin St & Adams St (Temp),69.0,62.0,8.016236946022843e-05,0.00017895748605141853,131.0,9.87951165911901e-05,2.2324222055087826,41.87943409140013,-87.63550400733948
Orleans St & Chestnut St (NEXT Apts),1227.0,528.0,0.0014254960482275403,0.0015240250425024029,1755.0,9.85289942748626e-05,1.0691190447552124,41.898203,-87.637536
Wells St & Polk St,1991.0,835.0,0.0023130909796422435,0.0024101532395634593,2826.0,9.706225992121582e-05,1.0419621272199595,41.87273154226308,-87.63351649045944
Cannon Dr & Fullerton Ave,1467.0,624.0,0.0017043216811326828,0.001801120504775567,2091.0,9.67988236428843e-05,1.0567960660938645,41.9267559875,-87.6344287848
Clark St & Ida B Wells Dr,852.0,376.0,0.0009898309968132553,0.001085290560569893,1228.0,9.545956375663772e-05,1.09644016768903,41.8759326655,-87.6305845355
Clinton St & Jackson Blvd,1618.0,684.0,0.0018797494751688348,0.0019743051686962948,2302.0,9.455569352745993e-05,1.0503022580797419,41.87831662050808,-87.64098109175531
Western Ave & Winnebago Ave,1468.0,623.0,0.0017054834546031208,0.0017982340937102216,2091.0,9.275063910710074e-05,1.0543837493544814,41.915519999999994,-87.687022
Wentworth Ave & 33rd St,378.0,184.0,0.0004391503718255992,0.0005310996360235647,562.0,9.19492641979655e-05,1.2093794306407892,41.83452988563,-87.6318229814
Lincoln Ave & Belle Plaine Ave,1002.0,435.0,0.0011640970173789694,0.0012555888134252752,1437.0,9.149179604630588e-05,1.0785945811095055,41.95600355078549,-87.68016144633293
Paulina St & 18th St,854.0,375.0,0.0009921545437541316,0.0010824041495045475,1229.0,9.02496057504159e-05,1.0909631622970408,41.857901,-87.668745
California & 16th St,47.0,50.0,5.460335311059038e-05,0.000144320553267273,97.0,8.971720015668263e-05,2.643041168805316,41.859228,-87.695562
Lincoln Ave & Diversey Pkwy,2326.0,967.0,0.0027022850922390046,0.00279115950018906,3293.0,8.887440795005532e-05,1.032888600583522,41.93222500062526,-87.65861701501092
Damen Ave & Thomas St (Augusta Blvd),1490.0,630.0,0.001731042470952759,0.00181843897116764,2120.0,8.739650021488102e-05,1.0504877559006525,41.901315,-87.677409
Pine Grove Ave & Irving Park Rd,3124.0,1287.0,0.003629380321648603,0.003714811041099607,4411.0,8.543071945100403e-05,1.023538645262052,41.95436725508892,-87.64794502215663
Burnham Harbor,2513.0,1041.0,0.002919536731210928,0.003004753919024624,3554.0,8.521718781369586e-05,1.0291885893107984,41.85741178707404,-87.61379152536392
California Ave & 21st St,148.0,89.0,0.0001719424736248378,0.000256890584815746,237.0,8.494811119090818e-05,1.4940467317547386,41.8537957934734,-87.69582286477088
State St & Pearson St,1315.0,558.0,0.0015277321136260924,0.0016106173744627667,1873.0,8.28852608366743e-05,1.0542537568227117,41.897448,-87.62872199999998
Clark St & Montrose Ave,1494.0,630.0,0.001735689564834511,0.00181843897116764,2124.0,8.274940633312884e-05,1.047675206635129,41.961588,-87.666036
Loomis St & Jackson Blvd,777.0,341.0,0.0009026979865303984,0.0009842661732828019,1118.0,8.156818675240343e-05,1.0903603393484662,41.877945,-87.662007
Halsted St & 35th St,459.0,213.0,0.0005332540229310848,0.000614805556918583,672.0,8.155153398749823e-05,1.1529315814771754,41.830661,-87.647172
Calumet Ave & 21st St,1049.0,450.0,0.0012187003704895597,0.001298884979405457,1499.0,8.018460891589738e-05,1.0657951249235789,41.85418424947,-87.6191537415
Wells St & Elm St,5765.0,2348.0,0.006697624057075607,0.00677729318143114,8113.0,7.966912435553291e-05,1.011895130539051,41.903222,-87.634324
Clinton St & Washington Blvd,1042.0,447.0,0.0012105679561964931,0.0012902257462094207,1489.0,7.96577900129276e-05,1.0658019434623582,41.883378993326986,-87.64117008864396
Kostner Ave & Wrightwood Ave,88.0,63.0,0.0001022360653985522,0.000181843897116764,151.0,7.960783171821178e-05,1.7786592016102518,41.927957,-87.735952
Leavitt St & Chicago Ave,975.0,420.0,0.0011327291336771408,0.0012122926474450932,1395.0,7.956351376795239e-05,1.0702404848272804,41.895501,-87.682017
Kimball Ave & Belmont Ave,720.0,317.0,0.0008364768987154271,0.0009149923077145109,1037.0,7.851540899908376e-05,1.0938642959002973,41.93939395344302,-87.71206766366959
Sheffield Ave & Wellington Ave,2601.0,1074.0,0.0030217727966094805,0.003100005484181024,3675.0,7.823268757154367e-05,1.0258896571475082,41.936253484169214,-87.6526620968688
Campbell Ave & North Ave,1111.0,474.0,0.0012907303256567216,0.001368158844973748,1585.0,7.742851931702649e-05,1.0599880995974365,41.910535,-87.689556
Ritchie Ct & Banks St,2359.0,976.0,0.0027406236167634617,0.002817137199777169,3335.0,7.651358301370747e-05,1.0279183010127326,41.906866,-87.626217
Franklin St & Chicago Ave,1808.0,754.0,0.0021004864345520726,0.0021763539432704767,2562.0,7.586750871840407e-05,1.0361190014614787,41.896792266987376,-87.63564033012628
Sheffield Ave & Webster Ave,2874.0,1183.0,0.0033389369540390798,0.0034146242903036793,4057.0,7.568733626459956e-05,1.0226680870703337,41.92154,-87.653818
Rhodes Ave & 32nd St,663.0,293.0,0.0007702558109004558,0.0008457184421462198,956.0,7.546263124576398e-05,1.0979707419367648,41.836208000000006,-87.613533
Albany Ave & Douglas Blvd,32.0,39.0,3.717675105401898e-05,0.00011257003154847294,71.0,7.539328049445396e-05,3.0279139635129653,41.86310853149135,-87.70312034955664
Central Park Ave & Bloomingdale Ave,457.0,210.0,0.0005309304759902086,0.0006061463237225466,667.0,7.5215847732338e-05,1.1416677125650865,41.914166,-87.716755
Wabansia & Milwaukee,321.0,155.0,0.00037292928401062793,0.0004473937151285463,476.0,7.446443111791838e-05,1.199673864822939,41.913754,-87.6826658
Sheridan Rd & Noyes St (NU),935.0,402.0,0.001086258194859617,0.0011603372482688749,1337.0,7.407905340925782e-05,1.0681964799559938,42.058239,-87.677432
Addison/Wilton Corral,118.0,73.0,0.00013708926951169499,0.0002107080077702186,191.0,7.361873825852361e-05,1.5370092167791916,41.9473827,-87.6531716
Sheffield Ave & Willow St,1756.0,732.0,0.0020400742140892917,0.0021128528998328767,2488.0,7.277868574358509e-05,1.0356745110381012,41.913688,-87.652855
Ridge Blvd & Touhy Ave,171.0,93.0,0.00019866326344491393,0.0002684362290771278,264.0,6.977296563221387e-05,1.3512104513530725,42.01213227742,-87.6829126443
Central Park Ave & Elbridge Ave,740.0,322.0,0.0008597123681241889,0.0009294243630412381,1062.0,6.971199491704922e-05,1.0810874850872145,41.93533728263,-87.71688929350002
Milwaukee Ave & Grand Ave,2221.0,918.0,0.002580298877843005,0.0026497253579871325,3139.0,6.942648014412762e-05,1.0269063610552758,41.891578,-87.648384
State St & Harrison St,1446.0,606.0,0.0016799244382534827,0.0017491651055993487,2052.0,6.9240667345866e-05,1.0412165122148822,41.874053,-87.627716
Hastings LWS,102.0,65.0,0.00011850089398468551,0.0001876167192474549,167.0,6.91158252627694e-05,1.5832465873642618,41.863516399999995,-87.6797485
Malcolm X College,194.0,102.0,0.00022538405326499007,0.00029441392866523693,296.0,6.902987540024686e-05,1.306275302644346,41.877618,-87.673895
Southport Ave & Wrightwood Ave,1926.0,799.0,0.0022375757040637673,0.0023062424412110226,2725.0,6.866673714725534e-05,1.0306879925155399,41.92877300000001,-87.663913
Racine Ave & Washington Blvd,836.0,360.0,0.0009712426212862458,0.0010391079835243657,1196.0,6.786536223811989e-05,1.0698747057388585,41.883073,-87.656952
Dayton St & North Ave,2210.0,913.0,0.0025675193696681857,0.002635293302660405,3123.0,6.777393299221921e-05,1.0263966486080802,41.9105780349,-87.6494219288
Calumet Ave & 35th St,297.0,143.0,0.0003450467207201137,0.0004127567823444008,440.0,6.771006162428712e-05,1.1962339049305308,41.831379,-87.618034
Damen Ave & Leland Ave,1310.0,550.0,0.001521923246273902,0.001587526085940003,1860.0,6.560283966610108e-05,1.0431051938535807,41.967081,-87.679076
Carpenter St & Huron St,1397.0,585.0,0.001622997538202016,0.0016885504732270943,1982.0,6.555293502507817e-05,1.0403900148287863,41.894556,-87.65344900000001
Wells St & Walton St,2524.0,1038.0,0.0029323162393857473,0.0029960946858285874,3562.0,6.377844644284017e-05,1.0217501863666703,41.89993001,-87.63443007
Damen Ave/Coulter St,103.0,63.0,0.0001196626674551236,0.000181843897116764,166.0,6.218122966164039e-05,1.5196333271747637,41.8492,-87.67564
Grace/Sheffield Corral,84.0,55.0,9.758897151679983e-05,0.0001587526085940003,139.0,6.116363707720047e-05,1.6267410075703457,41.9511586,-87.6546115
Lake Park Ave & 35th St,497.0,221.0,0.0005774014148077323,0.0006378968454413467,718.0,6.0495430633614416e-05,1.1047716966229846,41.83127423549,-87.6087991946
Francisco Ave & Foster Ave,403.0,183.0,0.00046819470858655153,0.0005282132249582192,586.0,6.0018516371667654e-05,1.128191086058561,41.97563272521,-87.7014194389
Clinton St & Lake St,2105.0,868.0,0.002445533155272186,0.0025054048047198595,2973.0,5.987164944767356e-05,1.024482033636128,41.885637,-87.641823
Peoria St & Jackson Blvd,1954.0,807.0,0.002270105361236034,0.0023293337297337863,2761.0,5.922836849775242e-05,1.0260905698116733,41.87764159627531,-87.64961779117584
Desplaines St & Jackson Blvd,1880.0,777.0,0.002184134124423615,0.0022427413977734226,2657.0,5.860727334980765e-05,1.0268331719473052,41.87811890091227,-87.64394760131836
Troy St & Elston Ave,474.0,211.0,0.0005506806249876561,0.0006090327347878921,685.0,5.8352109800235974e-05,1.1059634226973598,41.94524356848,-87.7066499009
Harper Ave & 59th St,353.0,162.0,0.00041010603506464686,0.0004675985925859645,515.0,5.749255752131766e-05,1.1401891521130694,41.78794281287001,-87.58831517019999
